CustID,Gender,State,Age,Married,KidsUnder12,GI,AI,MI,KI,Gender 2,Age 2,Married 2,KidsUnder12 2,GI2,Gender 3
7336,M,NC,30,No,No,0,0,0,0,M,30,0,0,0,M
7337,F,CA,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
7338,F,MD,25,No,No,0,0,0,0,F,25,0,0,0,F
7339,M,TN,28,No,No,0,1,0,0,M,,0,0,0,M
7340,F,CA,28,Yes,No,0,0,0,0,F,28,1,0,0,F
7341,M,CT,20,No,No,0,0,0,1,M,20,0,,0,M
7342,M,MD,25,No,No,0,0,0,0,M,25,0,0,0,M
7343,F,PA,29,Yes,No,0,0,0,0,F,29,1,0,0,F
7344,M,NC,44,Yes,Yes,0,0,0,0,M,44,1,1,1,m
7345,F,SC,44,Yes,Yes,0,0,0,0,F,44,1,1,0,F
7346,F,AL,82,Yes,No,0,0,0,0,F,82,1,0,1,f
7347,M,KY,18,No,No,0,0,0,0,M,18,0,0,0,M
7348,M,VA,48,No,No,0,0,0,0,M,48,0,0,0,M
7349,F,IL,38,Yes,Yes,0,0,0,0,F,38,1,1,0,F
7350,F,NV,26,No,No,0,0,0,0,F,26,0,0,0,F
7351,M,NC,42,Yes,Yes,0,0,1,0,M,42,,1,0,M
7352,F,PA,60,Yes,No,0,0,0,0,F,60,1,0,0,F
7353,M,MA,40,Yes,Yes,0,0,0,0,M,40,1,1,0,M
7354,F,KY,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
7355,M,TX,30,Yes,Yes,0,0,0,0,M,30,1,1,0,M
7356,M,TN,82,Yes,No,0,0,0,1,M,82,1,,0,M
7357,F,NC,68,No,No,0,1,0,1,F,,0,,0,F
7358,F,PA,50,Yes,No,0,0,0,0,F,50,1,0,0,F
7359,F,TN,53,Yes,Yes,0,0,1,0,F,53,,1,1,f
7360,M,CA,22,Yes,No,0,0,0,0,M,22,1,0,0,M
7361,F,GA,34,Yes,Yes,1,0,1,0,,34,,1,0,
7362,F,TN,85,No,No,0,0,0,0,F,85,0,0,0,F
7363,F,NY,57,Yes,No,0,0,0,0,F,57,1,0,0,F
7364,F,TX,34,Yes,No,0,0,0,0,F,34,1,0,0,F
7365,F,TX,55,Yes,No,0,0,0,0,F,55,1,0,0,F
7366,M,FL,67,Yes,No,0,1,0,0,M,,1,0,0,M
7367,M,IL,47,No,No,0,0,0,0,M,47,0,0,0,M
7368,F,LA,27,No,No,0,0,0,0,F,27,0,0,0,F
7369,F,NC,40,Yes,No,0,0,0,0,F,40,1,0,0,F
7370,F,NC,35,Yes,No,0,0,0,0,F,35,1,0,0,F
7371,F,VA,46,Yes,No,0,0,0,0,F,46,1,0,1,f
7372,F,CA,51,Yes,Yes,0,0,0,0,F,51,1,1,0,F
7373,F,TX,28,Yes,Yes,0,0,0,0,F,28,1,1,0,F
7374,F,CA,35,No,No,0,0,1,0,F,35,,0,0,F
7375,F,SC,48,Yes,No,0,0,0,0,F,48,1,0,0,F
7376,M,FL,40,No,No,0,0,1,0,M,40,,0,0,M
7377,F,TX,75,Yes,No,0,0,0,0,F,75,1,0,0,F
7378,M,TX,34,Yes,No,0,0,0,0,M,34,1,0,0,M
7379,F,AZ,25,No,No,0,0,0,0,F,25,0,0,0,F
7380,M,CA,55,Yes,No,0,0,0,0,M,55,1,0,0,M
7381,F,CA,24,No,No,0,0,0,0,F,24,0,0,0,F
7382,M,TX,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
7383,F,CA,57,Yes,No,1,0,0,0,,57,1,0,1,
7384,F,FL,38,No,No,0,0,0,0,F,38,0,0,0,F
7385,F,IN,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
7386,F,CA,24,No,No,1,0,0,0,,24,0,0,0,
7387,F,WV,55,Yes,No,0,0,0,0,F,55,1,0,0,F
7388,M,TN,64,Yes,No,0,0,0,0,M,64,1,0,1,m
7389,F,DC,60,Yes,No,0,0,0,0,F,60,1,0,1,f
7390,F,WV,27,No,Yes,0,0,0,0,F,27,0,1,0,F
7391,F,FL,26,Yes,Yes,0,0,0,0,F,26,1,1,0,F
7392,F,NY,29,Yes,No,0,0,0,0,F,29,1,0,0,F
7393,M,CT,65,Yes,No,0,0,0,0,M,65,1,0,1,m
7394,M,TX,52,Yes,Yes,0,0,0,0,M,52,1,1,0,M
7395,F,CA,55,Yes,No,1,1,0,0,,,1,0,0,
7396,F,FL,45,Yes,No,0,1,0,0,F,,1,0,0,F
7397,F,GA,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
7398,F,VA,45,No,No,0,0,0,0,F,45,0,0,1,f
7399,F,CA,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
7400,M,CA,43,Yes,No,0,0,0,0,M,43,1,0,0,M
7401,M,CA,20,Yes,No,1,0,0,0,,20,1,0,0,
7402,M,IL,64,Yes,No,0,0,0,0,M,64,1,0,0,M
7403,M,VA,47,No,No,0,0,0,0,M,47,0,0,0,M
7404,F,GA,59,Yes,No,0,0,0,0,F,59,1,0,1,f
7405,F,CA,54,No,No,0,0,0,0,F,54,0,0,0,F
7406,F,CA,34,Yes,Yes,0,0,0,0,F,34,1,1,0,F
7407,M,TN,69,Yes,No,0,0,0,0,M,69,1,0,0,M
7408,F,KY,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
7409,M,NV,39,No,No,0,0,1,0,M,39,,0,0,M
7410,F,CA,38,No,No,0,0,0,0,F,38,0,0,0,F
7411,M,SC,65,No,No,0,0,0,0,M,65,0,0,0,M
7412,F,VA,48,Yes,No,0,0,0,0,F,48,1,0,0,F
7413,F,TX,51,Yes,Yes,0,0,0,0,F,51,1,1,0,F
7414,M,CT,31,No,No,0,0,0,0,M,31,0,0,0,M
7415,M,CA,62,No,No,0,0,0,0,M,62,0,0,0,M
7416,M,AR,24,Yes,Yes,0,0,0,0,M,24,1,1,0,M
7417,M,NV,66,No,No,0,0,0,0,M,66,0,0,0,M
7418,F,CA,59,Yes,No,0,0,1,0,F,59,,0,0,F
7419,M,SC,74,No,No,0,0,0,0,M,74,0,0,1,m
7420,F,SC,71,Yes,No,0,0,0,0,F,71,1,0,1,f
7421,F,NV,18,Yes,No,0,0,0,0,F,18,1,0,0,F
7422,M,NV,66,No,No,0,0,0,0,M,66,0,0,0,M
7423,F,NC,73,No,No,0,0,0,0,F,73,0,0,0,F
7424,M,CA,61,No,No,0,1,0,0,M,,0,0,1,m
7425,F,FL,42,Yes,No,0,0,0,1,F,42,1,,0,F
7426,F,NV,51,No,No,0,0,0,0,F,51,0,0,0,F
7427,F,RI,60,No,No,0,0,0,0,F,60,0,0,0,F
7428,F,NC,33,Yes,Yes,0,0,1,0,F,33,,1,0,F
7429,M,OH,35,Yes,Yes,0,0,0,0,M,35,1,1,0,M
7430,F,NV,71,No,No,0,0,0,0,F,71,0,0,0,F
7431,F,LA,19,Yes,Yes,0,0,0,0,F,19,1,1,0,F
7432,F,NY,65,No,No,0,0,0,0,F,65,0,0,0,F
7433,M,NV,23,No,No,0,0,0,0,M,23,0,0,0,M
7434,M,MN,60,Yes,No,0,0,0,0,M,60,1,0,0,M
7435,M,CA,33,No,No,0,0,0,0,M,33,0,0,0,M
7436,M,MD,59,Yes,No,1,0,0,0,,59,1,0,0,
7437,F,NY,77,No,No,0,0,0,1,F,77,0,,0,F
7438,F,FL,29,Yes,Yes,0,0,0,0,F,29,1,1,0,F
7439,F,SC,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
7440,M,IL,67,Yes,No,0,0,0,0,M,67,1,0,1,m
7441,M,VA,33,Yes,Yes,1,0,0,0,,33,1,1,0,
7442,M,IL,36,Yes,Yes,0,0,0,0,M,36,1,1,0,M
7443,M,SC,23,No,No,0,1,0,0,M,,0,0,0,M
7444,F,SC,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
7445,F,NC,60,No,No,0,0,0,0,F,60,0,0,0,F
7446,F,SC,22,No,No,0,0,0,0,F,22,0,0,0,F
7447,F,NC,60,No,No,1,0,0,0,,60,0,0,0,
7448,M,CA,57,Yes,No,0,0,0,0,M,57,1,0,0,M
7449,F,NC,65,No,No,0,0,0,0,F,65,0,0,1,f
7450,M,SC,26,No,No,1,0,0,0,,26,0,0,0,
7451,F,NC,51,Yes,No,1,0,0,0,,51,1,0,1,
7452,F,NV,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
7453,F,NC,72,No,No,0,0,1,0,F,72,,0,1,f
7454,M,KY,24,No,No,0,0,0,0,M,24,0,0,0,M
7455,M,SC,76,Yes,No,0,0,0,0,M,76,1,0,0,M
7456,M,MN,83,No,No,0,0,0,0,M,83,0,0,0,M
7457,F,FL,62,No,No,0,0,0,0,F,62,0,0,0,F
7458,M,TN,81,No,No,0,0,0,0,M,81,0,0,0,M
7459,F,AR,57,Yes,No,0,0,0,0,F,57,1,0,0,F
7460,F,NY,68,No,No,0,0,0,0,F,68,0,0,0,F
7461,M,LA,45,Yes,Yes,0,0,0,0,M,45,1,1,0,M
7462,M,TX,89,No,No,0,0,0,0,M,89,0,0,0,M
7463,M,IL,49,Yes,Yes,0,1,0,0,M,,1,1,0,M
7464,F,CA,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7465,M,MD,50,No,No,0,0,0,0,M,50,0,0,0,M
7466,M,CA,55,Yes,No,0,1,0,0,M,,1,0,0,M
7467,F,FL,50,Yes,Yes,0,1,0,0,F,,1,1,0,F
7468,M,IN,88,No,No,0,0,0,0,M,88,0,0,0,M
7469,F,MA,47,No,Yes,0,0,0,0,F,47,0,1,0,F
7470,F,NC,19,Yes,Yes,0,0,0,0,F,19,1,1,0,F
7471,F,TN,54,Yes,Yes,0,1,0,0,F,,1,1,0,F
7472,M,MD,26,Yes,Yes,0,0,0,0,M,26,1,1,0,M
7473,F,FL,31,Yes,Yes,0,0,0,0,F,31,1,1,0,F
7474,M,IA,24,Yes,No,0,0,0,0,M,24,1,0,0,M
7475,M,TX,80,No,No,0,1,1,0,M,,,0,0,M
7476,M,TN,32,No,No,0,0,0,0,M,32,0,0,0,M
7477,F,TX,45,Yes,No,0,0,0,0,F,45,1,0,0,F
7478,F,NC,38,Yes,No,0,0,0,0,F,38,1,0,0,F
7479,F,SC,69,Yes,No,0,0,1,0,F,69,,0,0,F
7480,F,NC,42,Yes,No,0,0,0,0,F,42,1,0,0,F
7481,M,NC,66,No,No,0,0,1,0,M,66,,0,0,M
7482,F,AL,45,Yes,Yes,0,0,0,1,F,45,1,,0,F
7483,F,OH,37,Yes,Yes,0,0,0,0,F,37,1,1,0,F
7484,M,NV,65,Yes,No,0,0,1,0,M,65,,0,0,M
7485,M,CA,69,No,No,0,0,0,0,M,69,0,0,0,M
7486,M,CA,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
7487,M,NY,81,No,No,0,0,0,0,M,81,0,0,0,M
7488,M,NC,67,Yes,No,0,0,0,0,M,67,1,0,0,M
7489,F,MD,18,Yes,No,0,0,0,0,F,18,1,0,0,F
7490,F,TN,32,Yes,Yes,0,0,1,1,F,32,,,0,F
7491,F,NH,39,No,No,0,0,0,0,F,39,0,0,0,F
7492,M,FL,53,Yes,Yes,0,0,0,0,M,53,1,1,1,m
7493,F,NV,30,Yes,Yes,0,0,1,0,F,30,,1,0,F
7494,M,NV,57,Yes,No,0,0,0,0,M,57,1,0,0,M
7495,M,MS,62,No,No,0,0,0,0,M,62,0,0,0,M
7496,M,NY,73,Yes,No,0,0,1,0,M,73,,0,0,M
7497,M,KY,50,Yes,Yes,0,0,0,0,M,50,1,1,0,M
7498,F,NC,23,Yes,Yes,0,0,0,0,F,23,1,1,0,F
7499,M,TN,28,No,No,0,0,0,0,M,28,0,0,0,M
7500,M,NY,47,No,No,0,0,1,0,M,47,,0,0,M
7501,F,FL,27,No,No,1,0,0,0,,27,0,0,0,
7502,F,OH,32,Yes,No,0,0,0,0,F,32,1,0,0,F
7503,F,SC,42,Yes,No,0,0,0,0,F,42,1,0,0,F
7504,M,NC,35,Yes,No,0,0,0,0,M,35,1,0,0,M
7505,M,NV,67,No,No,0,0,0,0,M,67,0,0,0,M
7506,M,MA,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
7507,M,DC,19,Yes,Yes,0,0,0,0,M,19,1,1,0,M
7508,M,TX,33,Yes,No,0,0,0,0,M,33,1,0,1,m
7509,F,TN,21,Yes,No,0,0,0,0,F,21,1,0,0,F
7510,F,NV,72,No,No,0,0,0,0,F,72,0,0,0,F
7511,M,FL,84,No,No,0,0,0,0,M,84,0,0,0,M
7512,F,CA,25,No,No,1,0,0,0,,25,0,0,0,
7513,F,FL,42,No,No,0,0,1,0,F,42,,0,0,F
7514,M,CA,59,Yes,No,0,0,0,0,M,59,1,0,0,M
7515,F,CA,26,No,No,0,0,0,0,F,26,0,0,0,F
7516,F,CA,64,Yes,No,1,0,0,1,,64,1,,0,
7517,M,CA,41,Yes,Yes,0,0,0,0,M,41,1,1,0,M
7518,M,SC,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
7519,F,NC,31,No,No,0,0,0,0,F,31,0,0,0,F
7520,F,FL,34,Yes,No,1,0,0,1,,34,1,,0,
7521,M,NC,35,Yes,Yes,0,0,0,0,M,35,1,1,0,M
7522,M,TN,29,No,No,0,0,0,0,M,29,0,0,0,M
7523,M,NY,23,No,No,0,0,0,0,M,23,0,0,0,M
7524,F,FL,24,No,No,1,0,0,0,,24,0,0,1,
7525,F,CA,25,No,No,0,0,0,0,F,25,0,0,0,F
7526,M,IN,32,Yes,Yes,0,0,0,0,M,32,1,1,0,M
7527,M,FL,24,No,No,0,0,0,0,M,24,0,0,0,M
7528,M,IL,61,Yes,No,0,0,0,0,M,61,1,0,0,M
7529,F,TX,75,No,No,0,0,0,0,F,75,0,0,0,F
7530,M,TX,46,Yes,No,0,0,0,0,M,46,1,0,0,M
7531,F,MS,52,Yes,Yes,0,0,0,0,F,52,1,1,1,f
7532,F,TX,30,Yes,Yes,0,0,0,0,F,30,1,1,0,F
7533,M,NC,57,Yes,No,0,0,0,1,M,57,1,,0,M
7534,M,IL,52,Yes,No,0,0,0,0,M,52,1,0,0,M
7535,F,NY,23,No,Yes,0,0,0,0,F,23,0,1,0,F
7536,F,DE,30,No,No,0,0,0,0,F,30,0,0,1,f
7537,F,CA,52,Yes,No,1,0,0,0,,52,1,0,0,
7538,M,CA,24,No,Yes,0,0,0,0,M,24,0,1,0,M
7539,F,VA,28,Yes,No,0,0,0,0,F,28,1,0,0,F
7540,F,NC,40,Yes,Yes,0,0,0,0,F,40,1,1,0,F
7541,M,MD,63,No,No,0,0,0,0,M,63,0,0,0,M
7542,M,TN,35,Yes,Yes,0,0,0,0,M,35,1,1,0,M
7543,F,MI,59,Yes,No,0,0,0,0,F,59,1,0,0,F
7544,F,NV,26,Yes,No,0,0,0,0,F,26,1,0,0,F
7545,M,FL,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
7546,F,TN,58,Yes,No,0,0,0,0,F,58,1,0,0,F
7547,M,OH,41,Yes,Yes,0,0,0,0,M,41,1,1,0,M
7548,M,NC,19,Yes,Yes,0,0,0,0,M,19,1,1,0,M
7549,M,IN,73,No,No,0,0,0,0,M,73,0,0,0,M
7550,F,TX,78,No,No,0,0,0,0,F,78,0,0,0,F
7551,F,MD,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
7552,M,GA,58,No,No,0,0,0,0,M,58,0,0,1,m
7553,M,TN,44,No,No,0,0,0,0,M,44,0,0,0,M
7554,F,NC,79,No,No,0,0,0,0,F,79,0,0,0,F
7555,F,IN,19,Yes,Yes,0,0,0,0,F,19,1,1,0,F
7556,M,MD,60,No,No,0,0,0,0,M,60,0,0,0,M
7557,M,SC,49,Yes,Yes,0,0,0,0,M,49,1,1,0,M
7558,M,CA,54,Yes,No,0,0,0,0,M,54,1,0,0,M
7559,F,NY,35,No,No,0,0,0,0,F,35,0,0,0,F
7560,F,TX,46,Yes,Yes,0,0,0,1,F,46,1,,0,F
7561,F,CA,63,Yes,No,1,0,0,0,,63,1,0,0,
7562,M,IN,24,No,No,0,0,0,0,M,24,0,0,0,M
7563,F,CA,47,No,Yes,0,0,0,0,F,47,0,1,0,F
7564,M,NC,63,Yes,No,0,0,0,0,M,63,1,0,0,M
7565,F,CA,62,Yes,No,0,0,1,0,F,62,,0,0,F
7566,M,GA,47,Yes,No,0,1,0,0,M,,1,0,0,M
7567,F,TN,42,Yes,No,0,0,0,0,F,42,1,0,1,f
7568,F,TX,67,No,No,0,0,0,0,F,67,0,0,0,F
7569,F,FL,71,No,No,0,0,0,0,F,71,0,0,0,F
7570,M,CA,59,No,No,0,0,0,0,M,59,0,0,0,M
7571,M,NY,57,Yes,No,0,0,0,0,M,57,1,0,0,M
7572,M,CA,22,No,No,0,0,0,0,M,22,0,0,0,M
7573,M,OH,38,No,No,0,0,0,0,M,38,0,0,0,M
7574,M,WI,28,Yes,Yes,0,0,0,1,M,28,1,,0,M
7575,F,FL,40,Yes,Yes,0,0,0,0,F,40,1,1,1,f
7576,F,SC,38,Yes,Yes,0,0,0,0,F,38,1,1,0,F
7577,M,SC,70,No,No,1,0,0,0,,70,0,0,0,
7578,F,DC,19,No,No,0,1,0,0,F,,0,0,0,F
7579,F,NV,62,Yes,No,0,0,0,0,F,62,1,0,0,F
7580,F,NC,23,Yes,Yes,0,0,0,0,F,23,1,1,0,F
7581,M,ME,73,No,No,1,0,0,0,,73,0,0,0,
7582,F,NC,44,Yes,Yes,0,1,0,0,F,,1,1,0,F
7583,F,TN,45,Yes,Yes,0,0,0,0,F,45,1,1,0,F
7584,M,FL,64,Yes,No,0,0,0,0,M,64,1,0,0,M
7585,F,TX,26,Yes,Yes,1,0,0,0,,26,1,1,0,
7586,F,KY,33,Yes,No,0,0,0,0,F,33,1,0,0,F
7587,F,SC,33,Yes,Yes,0,1,0,0,F,,1,1,0,F
7588,M,TN,60,Yes,No,0,0,0,0,M,60,1,0,0,M
7589,M,CA,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
7590,M,CA,57,Yes,No,0,1,0,0,M,,1,0,0,M
7591,F,TX,42,Yes,No,0,0,0,0,F,42,1,0,0,F
7592,F,CA,44,Yes,Yes,0,0,0,1,F,44,1,,0,F
7593,F,SC,31,Yes,No,0,0,0,0,F,31,1,0,0,F
7594,F,WV,22,No,No,0,0,0,0,F,22,0,0,0,F
7595,F,TX,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
7596,M,SC,39,Yes,No,0,1,0,0,M,,1,0,0,M
7597,F,NC,26,Yes,No,0,0,1,0,F,26,,0,1,f
7598,F,NV,29,Yes,Yes,0,0,0,0,F,29,1,1,0,F
7599,F,LA,49,Yes,No,0,0,0,0,F,49,1,0,0,F
7600,F,AZ,34,Yes,Yes,0,0,0,0,F,34,1,1,0,F
7601,M,CA,27,Yes,Yes,0,0,0,0,M,27,1,1,0,M
7602,M,CA,61,No,No,0,0,0,0,M,61,0,0,0,M
7603,M,WV,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
7604,F,MI,18,No,No,0,0,0,0,F,18,0,0,0,F
7605,F,NY,61,Yes,No,0,0,0,0,F,61,1,0,0,F
7606,F,OH,19,Yes,No,0,0,0,0,F,19,1,0,0,F
7607,M,NV,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
7608,M,NY,40,Yes,Yes,1,0,1,0,,40,,1,0,
7609,F,IL,52,Yes,Yes,0,0,0,0,F,52,1,1,0,F
7610,M,NY,44,No,No,0,0,0,0,M,44,0,0,0,M
7611,M,CA,30,No,No,0,0,0,0,M,30,0,0,0,M
7612,M,SC,47,Yes,Yes,0,0,0,0,M,47,1,1,0,M
7613,F,NC,78,No,No,0,0,0,0,F,78,0,0,0,F
7614,M,NC,45,Yes,Yes,0,0,0,1,M,45,1,,0,M
7615,M,TX,21,Yes,Yes,0,0,0,0,M,21,1,1,0,M
7616,F,CA,49,Yes,No,0,0,0,0,F,49,1,0,1,f
7617,F,SC,29,Yes,Yes,0,0,0,0,F,29,1,1,0,F
7618,F,CA,28,No,Yes,0,0,0,0,F,28,0,1,0,F
7619,M,CA,27,No,No,0,0,0,1,M,27,0,,0,M
7620,M,GA,79,No,No,0,0,0,0,M,79,0,0,0,M
7621,F,NV,34,Yes,No,0,0,0,0,F,34,1,0,0,F
7622,M,VA,50,Yes,No,0,0,0,0,M,50,1,0,0,M
7623,M,IA,29,No,No,0,0,0,0,M,29,0,0,0,M
7624,F,VA,45,Yes,No,0,0,0,0,F,45,1,0,0,F
7625,M,SC,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
7626,M,CA,70,Yes,No,0,0,0,0,M,70,1,0,0,M
7627,F,CA,25,Yes,Yes,0,0,0,0,F,25,1,1,0,F
7628,M,CA,54,No,No,0,0,0,0,M,54,0,0,0,M
7629,M,TX,29,Yes,No,0,0,0,0,M,29,1,0,0,M
7630,F,CA,32,No,No,0,0,0,0,F,32,0,0,0,F
7631,M,TX,24,Yes,Yes,0,0,0,0,M,24,1,1,0,M
7632,M,NC,39,Yes,No,1,0,0,0,,39,1,0,0,
7633,F,MS,30,Yes,Yes,0,0,0,1,F,30,1,,1,f
7634,F,VA,65,Yes,No,0,0,0,0,F,65,1,0,1,f
7635,M,CA,19,Yes,Yes,0,0,0,0,M,19,1,1,0,M
7636,M,FL,47,No,No,0,0,0,0,M,47,0,0,0,M
7637,M,NV,20,Yes,Yes,0,0,0,0,M,20,1,1,0,M
7638,F,TN,45,No,No,0,0,0,0,F,45,0,0,1,f
7639,F,WV,55,Yes,No,1,0,0,0,,55,1,0,0,
7640,M,TX,68,No,No,0,0,0,0,M,68,0,0,0,M
7641,F,MI,44,No,No,0,0,0,0,F,44,0,0,0,F
7642,M,CA,74,Yes,No,0,0,0,0,M,74,1,0,0,M
7643,M,NV,25,Yes,Yes,0,0,0,0,M,25,1,1,0,M
7644,M,NY,32,Yes,Yes,1,0,1,0,,32,,1,0,
7645,F,PA,59,Yes,No,0,0,0,0,F,59,1,0,0,F
7646,M,VA,40,Yes,Yes,0,0,0,0,M,40,1,1,0,M
7647,M,NV,60,No,No,0,1,0,0,M,,0,0,0,M
7648,F,MA,46,No,No,0,0,0,0,F,46,0,0,0,F
7649,F,FL,58,Yes,No,0,0,0,0,F,58,1,0,0,F
7650,M,NV,28,No,No,0,0,0,0,M,28,0,0,0,M
7651,F,LA,28,No,No,0,1,0,0,F,,0,0,0,F
7652,M,TX,71,No,No,0,0,0,0,M,71,0,0,0,M
7653,F,WV,47,Yes,No,0,0,0,0,F,47,1,0,0,F
7654,M,AL,61,Yes,No,0,0,0,0,M,61,1,0,0,M
7655,F,TN,64,No,No,0,0,0,0,F,64,0,0,0,F
7656,F,SC,67,No,No,0,0,0,0,F,67,0,0,0,F
7657,F,TX,33,No,No,0,0,0,0,F,33,0,0,0,F
7658,F,VA,61,No,No,0,0,0,0,F,61,0,0,0,F
7659,F,FL,64,No,No,0,0,0,0,F,64,0,0,0,F
7660,M,CA,26,No,No,0,0,0,0,M,26,0,0,1,m
7661,M,MI,61,Yes,No,0,0,0,0,M,61,1,0,0,M
7662,F,FL,29,Yes,No,0,0,0,0,F,29,1,0,0,F
7663,M,NC,35,Yes,Yes,0,0,0,0,M,35,1,1,0,M
7664,M,NC,38,Yes,Yes,0,0,0,1,M,38,1,,0,M
7665,F,NJ,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
7666,M,NV,62,Yes,No,0,0,0,0,M,62,1,0,0,M
7667,F,WV,33,No,No,0,0,0,0,F,33,0,0,0,F
7668,M,TN,45,Yes,No,0,0,0,0,M,45,1,0,1,m
7669,F,NC,22,Yes,No,0,0,0,0,F,22,1,0,0,F
7670,M,NC,41,Yes,Yes,0,0,0,0,M,41,1,1,0,M
7671,F,MD,44,Yes,Yes,1,0,0,0,,44,1,1,0,
7672,M,MD,36,No,No,0,0,0,0,M,36,0,0,0,M
7673,F,NV,61,Yes,No,0,0,0,0,F,61,1,0,0,F
7674,M,NV,40,Yes,No,0,1,0,0,M,,1,0,1,m
7675,F,MD,81,No,No,0,1,0,0,F,,0,0,0,F
7676,F,NV,21,No,No,0,0,0,0,F,21,0,0,0,F
7677,M,NV,26,Yes,Yes,0,0,0,0,M,26,1,1,0,M
7678,F,SC,55,Yes,No,1,0,0,0,,55,1,0,0,
7679,M,LA,65,No,No,0,0,0,0,M,65,0,0,0,M
7680,M,NC,58,Yes,No,0,0,0,0,M,58,1,0,0,M
7681,F,PA,44,No,No,0,0,0,0,F,44,0,0,0,F
7682,F,PA,20,Yes,Yes,0,0,0,0,F,20,1,1,0,F
7683,F,NV,49,Yes,Yes,0,0,1,0,F,49,,1,0,F
7684,F,NC,23,Yes,Yes,0,0,0,0,F,23,1,1,0,F
7685,F,SC,45,No,Yes,0,0,0,0,F,45,0,1,0,F
7686,M,NC,20,No,Yes,1,0,1,0,,20,,1,1,
7687,F,AL,24,Yes,Yes,0,0,0,0,F,24,1,1,0,F
7688,F,AR,48,Yes,Yes,0,0,1,0,F,48,,1,0,F
7689,M,CA,40,Yes,Yes,0,0,0,0,M,40,1,1,0,M
7690,F,KY,32,Yes,Yes,0,0,0,0,F,32,1,1,0,F
7691,F,NC,54,Yes,Yes,0,0,0,0,F,54,1,1,0,F
7692,M,VA,60,Yes,No,0,0,0,0,M,60,1,0,1,m
7693,F,FL,57,No,No,0,0,0,0,F,57,0,0,0,F
7694,F,AL,77,Yes,No,0,0,0,0,F,77,1,0,0,F
7695,F,SC,62,Yes,No,0,0,0,0,F,62,1,0,0,F
7696,F,TX,75,Yes,No,0,0,0,0,F,75,1,0,0,F
7697,M,CA,26,No,No,0,0,0,0,M,26,0,0,0,M
7698,M,FL,28,No,No,0,0,0,0,M,28,0,0,0,M
7699,M,IL,21,No,No,0,0,0,0,M,21,0,0,0,M
7700,M,NC,44,Yes,Yes,0,0,0,0,M,44,1,1,0,M
7701,M,NC,25,No,No,0,0,0,0,M,25,0,0,0,M
7702,F,LA,50,No,No,1,0,0,0,,50,0,0,0,
7703,F,NC,41,Yes,No,0,0,0,0,F,41,1,0,0,F
7704,M,MD,57,Yes,No,0,0,0,1,M,57,1,,0,M
7705,M,VA,33,No,No,0,0,0,0,M,33,0,0,1,m
7706,F,GA,56,Yes,No,0,0,0,0,F,56,1,0,0,F
7707,M,TX,28,Yes,Yes,0,1,0,0,M,,1,1,0,M
7708,M,CA,48,No,No,0,0,0,0,M,48,0,0,0,M
7709,F,CA,24,No,No,0,0,0,0,F,24,0,0,0,F
7710,F,MD,79,No,No,0,1,0,0,F,,0,0,0,F
7711,F,KY,35,Yes,Yes,0,1,0,0,F,,1,1,0,F
7712,F,GA,31,Yes,Yes,0,0,0,0,F,31,1,1,0,F
7713,F,NV,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
7714,F,TX,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
7715,F,CA,23,No,No,0,0,0,0,F,23,0,0,0,F
7716,F,SC,23,Yes,No,0,0,0,0,F,23,1,0,0,F
7717,M,TX,66,No,No,0,0,0,0,M,66,0,0,0,M
7718,M,MD,66,No,No,0,0,0,0,M,66,0,0,0,M
7719,F,MD,41,Yes,No,0,0,0,1,F,41,1,,0,F
7720,M,SC,70,Yes,No,0,1,0,0,M,,1,0,0,M
7721,M,ME,68,Yes,No,0,0,0,0,M,68,1,0,0,M
7722,M,VA,27,No,No,0,0,0,0,M,27,0,0,0,M
7723,F,MD,68,No,No,0,0,0,0,F,68,0,0,1,f
7724,M,IL,26,No,No,0,0,0,0,M,26,0,0,0,M
7725,M,MD,71,No,No,0,0,0,0,M,71,0,0,0,M
7726,M,NC,22,Yes,Yes,0,0,0,0,M,22,1,1,0,M
